id,name,slug,cashback,birbonus,umico_bonus,categories,cities,installments,max_taksit_month,payment_methods,is_bnpl,has_barcode,phone,website,instagram,facebook,voen,image_url,order,created_at,updated_at,published_at
17749,IQ Mekteb ve Ofıs Levaz,iq-mekteb-ve-ofis-levaz,2,2,,Kitab və Dəftərxana Ləvazimatları,,,,,,,,,,,,,,2023-09-27T06:23:00.094Z,2025-05-23T12:05:58.578Z,2023-09-27T06:23:14.210Z
100,Bənövşə Uşaq Aləmi,benovse-usaq-alemi,,2,,Geyim,,,,,,True,,,https://www.instagram.com/benovse_usaq_alemi/,,2303829612,,,,,2025-10-09T17:51:16.943Z
17748,Mama Nakormıla,mama-nakormila,2,2,,Restoran,,,,,,,,,,,,,,2023-09-27T06:20:40.470Z,2025-05-23T13:13:01.636Z,2023-09-27T06:20:42.530Z
19616,BAMBI,bambi,,,,Mebel,,2; 3; 6; 9; 12,,,,,,,https://www.instagram.com/bambi_yatak_azerbaycan/,,1500309181,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/bambi_yatak_seeklogo_8173c3b9a3.png,,2026-02-06T13:38:22.640Z,2026-02-06T13:38:23.883Z,2026-02-06T13:38:23.874Z
17747,Fıtnes Merkezı,fitnes-merkezi,2,2,,Gözəllik salonu və sağlamlıq mərkəzi,,,,,,,,,,,,,,2023-09-27T06:17:00.574Z,2025-05-23T13:12:49.559Z,2023-09-27T06:17:34.488Z
109,Bistroff,bistroff,,5,,Digər,,,,,,True,,,,,700159551,,,,,2025-10-09T17:51:16.943Z
17746,Soloha,soloha,2,2,,Restoran,,,,,,,,,,,,,,2023-09-27T06:14:55.769Z,2025-05-23T13:12:08.457Z,2023-09-27T06:14:57.156Z
17744,Euromed Tıbb Merkezı,euromed-tibb-merkezi-1,3,3,,Gözəllik salonu və sağlamlıq mərkəzi,,,,,,,,,,,,,,2023-09-27T06:06:15.354Z,2025-05-23T13:11:51.531Z,2023-09-27T06:07:53.732Z
19550,Bookmart,bookmart,,2,,Kitab və Dəftərxana Ləvazimatları,,,,,,True,,https://bookmart.az/,https://www.instagram.com/bookmart.az/,,2601632082,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/bookmart_az_1601712042.jpg,,2026-01-21T06:17:23.941Z,2026-01-22T06:02:54.015Z,2026-01-22T06:02:53.955Z
113,Blackshavukha,blackshavukha,,3,,Restoran,,,,,,True,,,https://www.instagram.com/blackshavukha/,,2006855812,,,,,2025-10-09T17:51:16.943Z
17752,Cehızchı,cehizchi-1,2,2,,Tekstil,,,,,,,,,,,,,,2023-09-27T12:38:28.977Z,2025-05-23T13:15:01.927Z,2023-09-27T12:38:56.903Z
17751,By Fıe,by-fie,2,2,,Geyim,,,,,,,,,,,,,,2023-09-27T12:26:21.836Z,2025-05-23T13:13:42.522Z,2023-09-27T12:26:23.305Z
17749,IQ Mekteb ve Ofıs Levaz,iq-mekteb-ve-ofis-levaz,2,2,,Kitab və Dəftərxana Ləvazimatları,,,,,,,,,,,,,,2023-09-27T06:23:00.094Z,2025-05-23T12:05:58.578Z,2023-09-27T06:23:14.210Z
119,Borjomi,borjomi,,1.5,,Digər,,,,,,True,,,,,1302192061,,,,,2025-10-09T17:51:16.943Z
17748,Mama Nakormıla,mama-nakormila,2,2,,Restoran,,,,,,,,,,,,,,2023-09-27T06:20:40.470Z,2025-05-23T13:13:01.636Z,2023-09-27T06:20:42.530Z
19616,BAMBI,bambi,,,,Mebel,,2; 3; 6; 9; 12,,,,,,,https://www.instagram.com/bambi_yatak_azerbaycan/,,1500309181,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/bambi_yatak_seeklogo_8173c3b9a3.png,,2026-02-06T13:38:22.640Z,2026-02-06T13:38:23.883Z,2026-02-06T13:38:23.874Z
17747,Fıtnes Merkezı,fitnes-merkezi,2,2,,Gözəllik salonu və sağlamlıq mərkəzi,,,,,,,,,,,,,,2023-09-27T06:17:00.574Z,2025-05-23T13:12:49.559Z,2023-09-27T06:17:34.488Z
129,Bubble Ball,bubble-ball,,2,,Digər,,,,,,True,,,https://www.instagram.com/bubble.ball1/,,8401852042,,,,,2025-10-09T17:51:16.943Z
17746,Soloha,soloha,2,2,,Restoran,,,,,,,,,,,,,,2023-09-27T06:14:55.769Z,2025-05-23T13:12:08.457Z,2023-09-27T06:14:57.156Z
17744,Euromed Tıbb Merkezı,euromed-tibb-merkezi-1,3,3,,Gözəllik salonu və sağlamlıq mərkəzi,,,,,,,,,,,,,,2023-09-27T06:06:15.354Z,2025-05-23T13:11:51.531Z,2023-09-27T06:07:53.732Z
17748,Mama Nakormıla,mama-nakormila,2,2,,Restoran,,,,,,,,,,,,,,2023-09-27T06:20:40.470Z,2025-05-23T13:13:01.636Z,2023-09-27T06:20:42.530Z
138,By Case,by-case,,2,,Digər,,,,,,True,,,https://www.instagram.com/bycase.baku/,,1309306372,,,,,2025-10-09T17:51:16.943Z
19616,BAMBI,bambi,,,,Mebel,,2; 3; 6; 9; 12,,,,,,,https://www.instagram.com/bambi_yatak_azerbaycan/,,1500309181,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/bambi_yatak_seeklogo_8173c3b9a3.png,,2026-02-06T13:38:22.640Z,2026-02-06T13:38:23.883Z,2026-02-06T13:38:23.874Z
17747,Fıtnes Merkezı,fitnes-merkezi,2,2,,Gözəllik salonu və sağlamlıq mərkəzi,,,,,,,,,,,,,,2023-09-27T06:17:00.574Z,2025-05-23T13:12:49.559Z,2023-09-27T06:17:34.488Z
17746,Soloha,soloha,2,2,,Restoran,,,,,,,,,,,,,,2023-09-27T06:14:55.769Z,2025-05-23T13:12:08.457Z,2023-09-27T06:14:57.156Z
149,Central mobile,central-mobile,,2,,Elektronika və Texnika,,,,,,True,,,https://www.instagram.com/centralmobilaz/,,1306786262,,,,,2025-10-09T17:51:16.943Z
17744,Euromed Tıbb Merkezı,euromed-tibb-merkezi-1,3,3,,Gözəllik salonu və sağlamlıq mərkəzi,,,,,,,,,,,,,,2023-09-27T06:06:15.354Z,2025-05-23T13:11:51.531Z,2023-09-27T06:07:53.732Z
17742,Chigue Vogue,chigue-vogue,2,2,,Geyim,,,,,,,,,,,,,,2023-09-27T06:00:09.091Z,2025-05-23T13:11:14.237Z,2023-09-27T06:00:17.260Z
19615,NOMINATION,nomination,,,,Saat və aksesuarlar,,2; 3; 6,,,,,,,https://www.instagram.com/nomination__azerbaijan/,,1400930441,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/nomination_seeklogo_7524d826cd.png,,2026-02-06T13:28:30.993Z,2026-02-06T13:28:43.917Z,2026-02-06T13:28:43.907Z
19566,ŞƏMS BUTİK,s-ms-butik,,1,,Geyim,,,,,,True,,,,,1305248382,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/S_MS_BUTIK_631cb190f4.png,,2026-01-23T10:28:38.724Z,2026-01-26T10:20:39.256Z,2026-01-26T10:20:39.221Z
17734,Safran Boutique,safran-boutique-1,2,2,,Geyim,,,,,,,,,,,,,,2023-09-26T11:27:36.245Z,2025-05-23T13:08:42.802Z,2023-09-26T11:27:40.542Z
17728,Hello Baby,hello-baby,2,2,,Uşaqlar üçün,,,,,,,,,,,,,,2023-09-26T10:55:37.935Z,2025-05-23T13:08:31.356Z,2023-09-26T10:55:39.324Z
17727,Eye and Dent.CL.,eye-and-dent-cl-gence-pr-154-nba-990,5,5,,Gözəllik salonu və sağlamlıq mərkəzi,,,,,,,,,,,,,,2023-09-26T10:51:46.397Z,2025-05-23T13:08:15.703Z,2023-09-26T10:52:35.177Z
17723,Era Desıgn,voronin-butik-990,2,2,,Geyim,,,,,,,,,,,,,,2023-09-26T10:17:16.279Z,2025-05-27T11:30:13.396Z,2023-09-26T10:19:10.814Z
19609,Hədiyyələr aləmi 2,h-diyy-l-r-al-mi-2,,1,,Güllər və hədiyyələr,,,,,,True,,,,,5200175942,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/H_diyy_l_r_al_mi_2_799b043bfd.png,,2026-02-04T08:18:33.126Z,2026-02-06T12:38:47.002Z,2026-02-06T12:38:46.984Z
17720,Deluxe Pro Group,deluxe-pro-group-1,2,2,,Digər,,,,,,,,,,,,,,2023-09-26T09:02:17.619Z,2025-05-22T08:37:34.986Z,2023-09-26T09:02:28.480Z
17715,Living Room By Greens,living-room-by-greens-1,3,3,,Restoran,,,,,,,,,,,,,,2023-09-26T08:34:16.493Z,2025-05-23T12:31:05.228Z,2023-09-26T08:34:48.264Z
17713,Room Chick,room-chick-vidadi-183-990,3,3,,Geyim,,,,,,,,,,,,,,2023-09-26T08:26:29.521Z,2025-05-23T13:05:16.390Z,2023-09-26T08:26:39.941Z
17705,Kitabchi,kitabchi,2,2,,Kitab və Dəftərxana Ləvazimatları,,,,,,,,,,,,,,2023-09-26T07:28:33.350Z,2025-05-23T13:06:26.771Z,2023-09-26T07:28:34.931Z
19621,SOKOLOV,sokolov,,,,Zinət əşyaları,,2; 3; 6; 12,,,,,,,https://www.instagram.com/sokolov_azerbaijan/,,1400930441,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/SOKOLOV_83b742e23d.png,,2026-02-09T08:13:03.896Z,2026-02-09T08:14:27.399Z,2026-02-09T08:13:05.997Z
19564,Hədiyyələr  Aləmi,h-diyy-l-r-al-mi-1,,1,,Güllər və hədiyyələr,,,,,,True,,,,,5200135992,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/H_diyy_l_r_Al_mi_cb5fb96a67.png,,2026-01-23T08:36:45.745Z,2026-01-26T10:11:51.109Z,2026-01-26T10:11:51.019Z
19557,Garage Kulinariya,garage-kulinariya,,2,,Şirniyyat evi,,,,,,True,,,https://www.instagram.com/garage_kulinariya/,,1307571442,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/image_43_1_3907f123ca.png,,2026-01-21T13:02:26.808Z,2026-01-22T05:44:47.096Z,2026-01-22T05:44:47.081Z
19549,Çistka Baku,cistka-baku,,2,,Gözəllik salonu və sağlamlıq mərkəzi,,,,,,True,,,https://www.instagram.com/cistka_baku/,,6001854712,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Cistka_Baku_561c512ad5.png,,2026-01-19T13:19:22.446Z,2026-01-21T07:19:27.656Z,2026-01-21T07:19:27.642Z
19536,Mazzolari Parfum,mazzolari-parfum,,2,,Parfümeriya və Kosmetika,,,,,,True,,,https://www.instagram.com/mazzolaribaku/,,1506444431,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Mazzolari_Parfum_0124c4ee4d.jpg,,2026-01-15T17:00:08.991Z,2026-01-16T12:28:27.761Z,2026-01-16T12:28:27.744Z
17701,Old Star,old-star-1,3,3,,Gözəllik salonu və sağlamlıq mərkəzi,,,,,,,,,,,,,,2023-09-26T07:18:50.715Z,2025-05-23T13:05:54.769Z,2023-09-26T07:18:51.959Z
17697,Merci Baku,merci-baku-a-zeynalli-ev-16-m-1-a-990,3,3,,Restoran,,,,,,,,,,,,,,2023-09-26T07:06:47.600Z,2025-05-23T13:04:09.170Z,2023-09-26T07:06:48.904Z
17695,Izabella,izabella-u-hacibeyov-ev-45-81-990,2,2,,Geyim,,,,,,,,,,,,,,2023-09-26T06:55:55.671Z,2025-05-23T11:54:56.230Z,2023-09-26T06:55:57.007Z
17690,Womma,womma-geyim-h-cavid-pr-990,3,3,,Geyim,,,,,,,,,,,,,,2023-09-26T06:23:34.890Z,2025-05-23T13:02:52.198Z,2023-09-26T06:23:36.271Z
19605,Pierre Cardin,pierre-cardin,,2,,Geyim,,,,,,True,,,https://www.instagram.com/pierre_cardin_geyim?igsh=MThlNDdpMHp4YWFmdA==,,4001062102,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Logo_Pierre_Cardin_6a812b1283.jpg,,2026-02-03T10:54:50.969Z,2026-02-03T12:47:47.216Z,2026-02-03T12:47:47.204Z
17672,Harley-Davıdson,harley-davidson,4,4,,Avto,,,,,,,,,,,,,,2023-09-22T17:04:05.942Z,2025-05-23T12:08:26.083Z,2023-09-22T17:04:07.525Z
17670,Hasanoglu 444,hasanoglu-444,2,2,,Digər,,,,,,,,,,,,,,2023-09-22T17:03:12.035Z,2025-05-23T11:59:05.310Z,2023-09-22T17:03:13.171Z
17667,Ramada Otel,ramada-otel-1-shix-chimerliyi-990,5,5,,Otel,,,,,,,,,,,,,,2023-09-22T17:00:32.615Z,2025-05-23T12:08:40.857Z,2023-09-22T17:00:33.990Z
17665,Logman Klinika,nizami-ray-e-haciyev-5,3,3,,Tibb,,,,,,,,,,,,,,2023-09-22T16:47:40.507Z,2025-05-23T12:08:53.306Z,2023-09-22T16:47:41.759Z
19604,COFCAF,cofcaf,,2,,Restoran,,,,,,True,,,https://www.instagram.com/cofcaf.az/,,1309784231,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/COFCAF_b676e0ef85.jpg,,2026-02-02T12:11:40.386Z,2026-02-02T12:46:41.738Z,2026-02-02T12:46:41.727Z
19562,Motorexpert,motorexpert,,2,,Avto,,,,,,True,,,https://www.instagram.com/motorexpert_yag_evi?igsh=MWlraWN4enJiamZtOA==,,2202629742,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Chat_GPT_Image_21_Oca_2026_11_05_01_1_squared_1_66f1ffe957.png,,2026-01-23T07:12:12.712Z,2026-01-23T13:41:55.541Z,2026-01-23T13:41:55.506Z
19224,GRADO Supermarket,grado-supermarket,,1,,Supermarket,,,,,,True,,,,,1504051071,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/GRADO_Supermarket_2d4d7231f0.png,,2025-12-15T07:39:39.815Z,2025-12-15T07:39:41.491Z,2025-12-15T07:39:41.482Z
17659,Fotomarket,fotomarket-mmc,2,2,,Digər,,,,,,,,,,,,,,2023-09-22T16:38:49.535Z,2025-05-23T12:09:39.564Z,2023-09-22T16:38:50.835Z
17656,Avantaj Hədiyyələr,avantaj-h-diyy-l-r-azs,4,4,,Məişət əşyaları,,,,,,,,,,,,,,2023-09-22T16:04:37.127Z,2025-05-23T12:09:49.926Z,2023-09-22T16:04:38.487Z
17649,Sten Beauty & Barber Club,sten-beauty-and-barber-club-azs,2,2,,Gözəllik salonu və sağlamlıq mərkəzi,,,,,,,,,,,,,,2023-09-22T15:47:39.714Z,2025-05-23T12:10:00.497Z,2023-09-22T15:47:40.807Z
19596,Lauren,lauren,,2,,Geyim,,,,,,True,,,https://www.instagram.com/lauren.boutigue/,,2903357142,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Lauren_9da45cd845.jpg,,2026-01-30T07:47:10.605Z,2026-02-02T08:35:22.618Z,2026-02-02T08:35:22.601Z
17637,Chetir Restoranı,chetir-restorani,5,5,,Restoran,,,,,,,,,,,,,,2023-09-22T14:51:12.939Z,2025-05-23T12:12:22.391Z,2023-09-22T14:51:14.639Z
17635,Nur Market,nur-market,2,2,,Supermarket,,,,,,,,,,,,,,2023-09-22T14:48:48.516Z,2025-05-23T12:26:06.411Z,2023-09-22T14:48:50.425Z
17521,Vahid Mebel Salonu,vahid-mebel-salonu,2,2,,Mebel,,,,,,,,,,,,,,2023-09-20T11:20:32.476Z,2025-05-23T12:23:30.004Z,2023-09-20T11:21:23.565Z
19603,LİPTON MARKET,lipton-market,,1,,Supermarket,,,,,,True,,,,,1103145962,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/LIPTON_MARKET_cfbc6950a8.png,,2026-02-02T08:22:40.632Z,2026-02-02T08:23:19.734Z,2026-02-02T08:23:19.719Z
19565,Avtopark.,avtopark,,2,,Avto,,,,,,True,,,,,1301961832,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Avtopark_085613ac6c.jpg,,2026-01-23T09:25:25.369Z,2026-01-23T13:34:53.316Z,2026-01-23T13:34:47.402Z
19540,İNCİGÖZ,incig-oe-z,,1,,Tibb,,,,,,True,,,,,2701821011,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/140547ab_7cf5_4e4a_b1ec_67b224743f13_1_539b8751b8.png,,2026-01-16T13:05:25.779Z,2026-01-22T05:22:21.474Z,2026-01-22T05:22:21.456Z
17370,Rusalka,rusalka,3.5,3.5,,Geyim,,,,,,,,,,,,,,2023-09-13T13:51:24.439Z,2025-05-22T13:37:16.280Z,2023-09-13T13:51:26.518Z
17368,Guzzı,guzzi,3.5,3.5,,Geyim,,,,,,,,,,,,,,2023-09-13T13:44:59.690Z,2025-05-23T11:56:54.562Z,2023-09-13T13:45:01.390Z
19602,Luxury brand biju,luxury-brand-biju,,2,,Ayaqqabı və çanta,,,,,,True,,,https://www.instagram.com/luxury.brandbiju1/,,1504662242,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Luxury_brand_biju_bffefc5495.jpg,,2026-02-02T08:13:49.393Z,2026-02-02T08:14:32.194Z,2026-02-02T08:14:32.181Z
19601,CİRƏ DUZ KULİNARİYA,cir-duz-kulinariya,,3,,Restoran,,,,,,True,,,https://www.instagram.com/cire_duz?igsh=dTdtbGYyMzVrZjV0,,1407108732,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/CIR_DUZ_KULINARIYA_9f89960d57.jpg,,2026-01-30T12:20:05.450Z,2026-01-30T12:44:29.666Z,2026-01-30T12:38:11.620Z
19563,Anbaras Mebel,anbaras-mebel,,2,,Mebel,,,,,,True,,,https://www.instagram.com/anbarasmebel/?hl=en,,1602134812,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Anbaras_Mebel_0fb96e2b76.png,,2026-01-23T08:26:32.096Z,2026-01-23T13:30:14.605Z,2026-01-23T13:30:14.531Z
19608,Tufər Brend Qarderob,tuf-r-brend-qarderob,,2,,Geyim,,,,,,True,,,https://www.instagram.com/tufer_brend_qardirob?igsh=cDVuNHJwYmZlZHB5,,2304568902,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Tuf_r_Brend_Qarderob_d5bffccd5b.jpg,,2026-02-04T07:28:45.607Z,2026-02-04T07:36:40.320Z,2026-02-04T07:34:42.696Z
19606,SMile Dental,s-mile-dental,,1,,Tibb,,,,,,True,,,,,1503828932,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/6878d7c8_25bb_4483_b54f_8ab4510d71c0_1_0cd906032a.png,,2026-02-04T05:33:53.520Z,2026-02-10T06:24:11.541Z,2026-02-10T06:24:11.523Z
19570,Doğal Yuyucu Vasitələr,dogal-yuyucu-vasit-l-r,,2,,Kimyəvi təmizləmə,,,,,,True,,,,,1605521161,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/PHOTO_2026_01_13_09_30_57_1_25e7fe03b6.jpg,,2026-01-27T05:58:56.232Z,2026-01-27T07:39:17.732Z,2026-01-27T07:39:17.700Z
19556,Elit electronics,elit-electronics-1,,2,,Elektronika və Texnika,,,,,,True,,,https://www.instagram.com/elit.electronics68?igsh=MXByYm1lMWZwazhvaQ==,,0700220032,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Elit_electronics_9635d3f2b7.jpg,,2026-01-21T11:37:08.746Z,2026-01-21T13:27:27.291Z,2026-01-21T13:27:27.271Z
19625,Pivnuşka,pivnuska,,2,,Restoran,,,,,,True,,,https://www.instagram.com/pivnuska?igsh=MWJremRoeHE4czZq,,7508851052,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Pivnuska_2c6ef38102.png,,2026-02-10T05:34:12.384Z,2026-02-11T12:16:44.327Z,2026-02-11T12:16:44.313Z
19622,Ok boutique,ok-boutique,,2,,Geyim,,,,,,True,,,https://www.instagram.com/_ok_boutique_/,,1103196082,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Ok_boutique_f95f351197.jpg,,2026-02-09T10:24:51.662Z,2026-02-10T05:45:41.615Z,2026-02-10T05:43:01.694Z
249,Evim Təmizlik,evim-temizlik,,2,,Kimyəvi təmizləmə,,,,,,True,,,,,1803975682,,,,,2025-10-09T17:51:16.943Z
247,EuroSec,eurosec,,2,,Digər,,,,,,True,,https://eurosec.az/,https://www.instagram.com/eurosec.az/,https://www.facebook.com/eurosec.az,1203613721,,,,,2025-10-09T17:51:16.943Z
245,EsShopBaku by Shohratli,esshopbaku-by-shohratli,,3,,Elektronika və Texnika,,,,,,True,,,https://www.instagram.com/esshopbaku/,,4102181602,,,,,2025-10-09T17:51:16.943Z
261,Florence Tibb Mərkəzi,florence-tibb-merkezi,,2,,Tibb,,,,,,True,,,https://www.instagram.com/florence_tibb_merkezi/,,1305117731,,,,,2025-10-09T17:51:16.943Z
260,Flora Mebel,flora-mebel,,2,,Mebel,,,,,,True,,,https://www.instagram.com/flora_mebel_naxcivan/,,200564512,,,,,2025-10-09T17:51:16.943Z
258,Festival Xalça Dünyası,festival-xalca-dunyasi,,2,,Ev aksessuarları,,,,,,True,,,https://www.instagram.com/xalcadunyasifestival/,,2004908152,,,,,2025-10-09T17:51:16.943Z
256,Fenomen,fenomen,,2,,Digər,,,,,,True,,,https://www.instagram.com/fenomen.ayaqqabi/,,3100207492,,,,,2025-10-09T17:51:16.943Z
19622,Ok boutique,ok-boutique,,2,,Geyim,,,,,,True,,,https://www.instagram.com/_ok_boutique_/,,1103196082,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Ok_boutique_f95f351197.jpg,,2026-02-09T10:24:51.662Z,2026-02-10T05:45:41.615Z,2026-02-10T05:43:01.694Z
255,Feming Accessories,feming-accessories,,2,,Saat və aksesuarlar,,,,,,True,,https://feming.az/,https://www.instagram.com/femingbaku/,,1003543112/1406597372,,,,,2025-10-09T17:51:16.943Z
253,Eyyub Pharm and Beauty,eyyub-pharm-and-beauty,,1,,Digər,,,,,,True,,,https://www.instagram.com/aptek.eyyub/,,6400818571,,,,,2025-10-09T17:51:16.943Z
252,Express Telecom,express-telecom,,2,,Elektronika və Texnika,,,,,,True,,,https://www.instagram.com/xiaomi_samsung_baku/,,1404602662,,,,,2025-10-09T17:51:16.943Z
249,Evim Təmizlik,evim-temizlik,,2,,Kimyəvi təmizləmə,,,,,,True,,,,,1803975682,,,,,2025-10-09T17:51:16.943Z
269,Fragrance Lab,fragrance-lab,,2,,Parfümeriya və Kosmetika,,,,,,True,,,https://www.instagram.com/fragrance_lab__/,,3104708292,,,,,2025-10-09T17:51:16.943Z
247,EuroSec,eurosec,,2,,Digər,,,,,,True,,https://eurosec.az/,https://www.instagram.com/eurosec.az/,https://www.facebook.com/eurosec.az,1203613721,,,,,2025-10-09T17:51:16.943Z
245,EsShopBaku by Shohratli,esshopbaku-by-shohratli,,3,,Elektronika və Texnika,,,,,,True,,,https://www.instagram.com/esshopbaku/,,4102181602,,,,,2025-10-09T17:51:16.943Z
258,Festival Xalça Dünyası,festival-xalca-dunyasi,,2,,Ev aksessuarları,,,,,,True,,,https://www.instagram.com/xalcadunyasifestival/,,2004908152,,,,,2025-10-09T17:51:16.943Z
285,Ginza Travel,ginza-travel,,2,,Turizm,,,,,,True,,http://www.ginza.az,https://www.instagram.com/ginza_travel_azerbaijan/,https://www.facebook.com/ginzatravelazerbaijan/,1503891011,,,,,2025-10-09T17:51:16.943Z
256,Fenomen,fenomen,,2,,Digər,,,,,,True,,,https://www.instagram.com/fenomen.ayaqqabi/,,3100207492,,,,,2025-10-09T17:51:16.943Z
19622,Ok boutique,ok-boutique,,2,,Geyim,,,,,,True,,,https://www.instagram.com/_ok_boutique_/,,1103196082,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Ok_boutique_f95f351197.jpg,,2026-02-09T10:24:51.662Z,2026-02-10T05:45:41.615Z,2026-02-10T05:43:01.694Z
255,Feming Accessories,feming-accessories,,2,,Saat və aksesuarlar,,,,,,True,,https://feming.az/,https://www.instagram.com/femingbaku/,,1003543112/1406597372,,,,,2025-10-09T17:51:16.943Z
292,Göytəpə Gallery,goytepe-gallery,,2,,Digər,,,,,,True,,,,,1604276762,,,,,2025-10-09T17:51:16.943Z
253,Eyyub Pharm and Beauty,eyyub-pharm-and-beauty,,1,,Digər,,,,,,True,,,https://www.instagram.com/aptek.eyyub/,,6400818571,,,,,2025-10-09T17:51:16.943Z
252,Express Telecom,express-telecom,,2,,Elektronika və Texnika,,,,,,True,,,https://www.instagram.com/xiaomi_samsung_baku/,,1404602662,,,,,2025-10-09T17:51:16.943Z
249,Evim Təmizlik,evim-temizlik,,2,,Kimyəvi təmizləmə,,,,,,True,,,,,1803975682,,,,,2025-10-09T17:51:16.943Z
297,Gucci,gucci,,2,,Geyim,,,,,,True,,,https://www.instagram.com/guccimingecevir?igsh=MXR1cGE5OXRnMXMzaQ==,,2701145792,,,,,2025-10-09T17:51:16.943Z
247,EuroSec,eurosec,,2,,Digər,,,,,,True,,https://eurosec.az/,https://www.instagram.com/eurosec.az/,https://www.facebook.com/eurosec.az,1203613721,,,,,2025-10-09T17:51:16.943Z
245,EsShopBaku by Shohratli,esshopbaku-by-shohratli,,3,,Elektronika və Texnika,,,,,,True,,,https://www.instagram.com/esshopbaku/,,4102181602,,,,,2025-10-09T17:51:16.943Z
258,Festival Xalça Dünyası,festival-xalca-dunyasi,,2,,Ev aksessuarları,,,,,,True,,,https://www.instagram.com/xalcadunyasifestival/,,2004908152,,,,,2025-10-09T17:51:16.943Z
305,Habiba Travel,habiba-travel,,1,,Turizm,,,,,,True,,,https://www.instagram.com/habibatravel.az/,,1905041401,,,,,2025-10-09T17:51:16.943Z
256,Fenomen,fenomen,,2,,Digər,,,,,,True,,,https://www.instagram.com/fenomen.ayaqqabi/,,3100207492,,,,,2025-10-09T17:51:16.943Z
19622,Ok boutique,ok-boutique,,2,,Geyim,,,,,,True,,,https://www.instagram.com/_ok_boutique_/,,1103196082,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Ok_boutique_f95f351197.jpg,,2026-02-09T10:24:51.662Z,2026-02-10T05:45:41.615Z,2026-02-10T05:43:01.694Z
255,Feming Accessories,feming-accessories,,2,,Saat və aksesuarlar,,,,,,True,,https://feming.az/,https://www.instagram.com/femingbaku/,,1003543112/1406597372,,,,,2025-10-09T17:51:16.943Z
312,HB Music Store,hb-music-store,,3,,Elektronika və Texnika,,,,,,True,,,https://www.instagram.com/hbmusicstore/?hl=en,,1407037352,,,,,2025-10-09T17:51:16.943Z
253,Eyyub Pharm and Beauty,eyyub-pharm-and-beauty,,1,,Digər,,,,,,True,,,https://www.instagram.com/aptek.eyyub/,,6400818571,,,,,2025-10-09T17:51:16.943Z
252,Express Telecom,express-telecom,,2,,Elektronika və Texnika,,,,,,True,,,https://www.instagram.com/xiaomi_samsung_baku/,,1404602662,,,,,2025-10-09T17:51:16.943Z
249,Evim Təmizlik,evim-temizlik,,2,,Kimyəvi təmizləmə,,,,,,True,,,,,1803975682,,,,,2025-10-09T17:51:16.943Z
321,Hola Coffee,hola-coffee,,10,,Restoran,,,,,,True,,,https://www.instagram.com/hola.coffeebar/,,1505812882,,,,,2025-10-09T17:51:16.943Z
247,EuroSec,eurosec,,2,,Digər,,,,,,True,,https://eurosec.az/,https://www.instagram.com/eurosec.az/,https://www.facebook.com/eurosec.az,1203613721,,,,,2025-10-09T17:51:16.943Z
